,index,minute,second,player.id,player.name,location,shot.type.id,shot.type.name,shot.body_part.id,shot.body_part.name,shot.technique.id,shot.technique.name,shot.first_time,shot.freeze_frame,shot.outcome.id,shot.outcome.name,shot.end_location,under_pressure
288,1042,24,51,5503.0,Lionel Andrés Messi Cuccittini,"[110.7, 44.9]",87.0,Open Play,38.0,Left Foot,92.0,Lob,,"[{'location': [102.4, 52.7], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.5, 46.3], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 47.4], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 43.9], 'player': {'id': 15955, 'name': 'Goran Čaušić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 38.9], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.8, 37.7], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 43.7], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 55.8], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.7, 30.9], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.6, 40.0], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",100.0,Saved,"[114.2, 43.8, 1.6]",True
289,1165,28,4,11094.0,Arda Turan,"[106.8, 41.2]",87.0,Open Play,38.0,Left Foot,93.0,Normal,True,"[{'location': [104.9, 53.0], 'player': {'id': 7478, 'name': 'Alejandro Berenguer Remiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.6, 50.4], 'player': {'id': 15955, 'name': 'Goran Čaušić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 45.6], 'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.3, 58.6], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.4, 45.2], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 41.2], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 38.4], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.6, 30.9], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 27.4], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.5, 42.3], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 60.1], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.3, 48.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.6, 37.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.3, 42.6], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",101.0,Wayward,"[110.7, 38.3]",True
290,1480,36,7,5216.0,Andrés Iniesta Luján,"[94.6, 38.1]",87.0,Open Play,38.0,Left Foot,95.0,Volley,,"[{'location': [87.3, 52.3], 'player': {'id': 7478, 'name': 'Alejandro Berenguer Remiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.8, 38.9], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.5, 38.1], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.6, 43.9], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 44.4], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 33.9], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.4, 37.7], 'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.4, 30.3], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 56.1], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 40.4], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.1, 41.2], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [85.2, 51.8], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.3, 35.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.3, 42.1], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.0, 30.1], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.1, 39.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.2, 52.5], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.9, 29.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",98.0,Off T,"[120.0, 34.0, 1.3]",False
291,1752,42,29,5503.0,Lionel Andrés Messi Cuccittini,"[110.9, 29.3]",87.0,Open Play,38.0,Left Foot,93.0,Normal,True,"[{'location': [107.4, 38.5], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.3, 46.8], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 38.5], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 32.2], 'player': {'id': 15955, 'name': 'Goran Čaušić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 29.2], 'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.8, 36.5], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.8, 24.4], 'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 24.4], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 24.4], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.8, 23.1], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 12.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [120.0, 20.5], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.6, 49.2], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",98.0,Off T,"[120.0, 49.3, 0.1]",False
292,2500,58,8,5246.0,Luis Alberto Suárez Díaz,"[114.8, 41.0]",87.0,Open Play,40.0,Right Foot,93.0,Normal,True,"[{'location': [104.8, 30.7], 'player': {'id': 15955, 'name': 'Goran Čaušić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 28.6], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.7, 31.3], 'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 37.5], 'player': {'id': 23950, 'name': 'David García Zubiría'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 38.9], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 40.9], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 44.2], 'player': {'id': 7478, 'name': 'Alejandro Berenguer Remiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.4, 43.5], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 37.6], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 28.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.6, 35.3], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.1, 29.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.6, 59.8], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.6, 52.0], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",97.0,Goal,"[120.0, 40.6, 0.1]",False
293,2761,64,3,5246.0,Luis Alberto Suárez Díaz,"[107.0, 44.6]",87.0,Open Play,38.0,Left Foot,95.0,Volley,True,"[{'location': [98.7, 32.6], 'player': {'id': 15955, 'name': 'Goran Čaušić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 28.0], 'player': {'id': 27566, 'name': 'Cayetano Bartolomé Bonnín Vásquez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 40.2], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.7, 36.5], 'player': {'id': 23950, 'name': 'David García Zubiría'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.6, 42.6], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 40.5], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 44.4], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.0, 51.8], 'player': {'id': 7478, 'name': 'Alejandro Berenguer Remiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.6, 40.5], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.9, 52.9], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.9, 40.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.0, 38.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.4, 21.1], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",96.0,Blocked,"[108.6, 41.5]",True
294,2883,67,3,5503.0,Lionel Andrés Messi Cuccittini,"[102.1, 51.3]",87.0,Open Play,38.0,Left Foot,93.0,Normal,,"[{'location': [98.6, 51.3], 'player': {'id': 7478, 'name': 'Alejandro Berenguer Remiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.0, 40.0], 'player': {'id': 27566, 'name': 'Cayetano Bartolomé Bonnín Vásquez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.4, 40.9], 'player': {'id': 15955, 'name': 'Goran Čaušić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 43.3], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.9, 60.6], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 50.5], 'player': {'id': 23950, 'name': 'David García Zubiría'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 47.3], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.7, 42.2], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 30.8], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.8, 41.9], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.9, 41.5], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.8, 54.6], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",100.0,Saved,"[116.8, 43.7, 0.2]",False
295,3076,71,56,5503.0,Lionel Andrés Messi Cuccittini,"[114.0, 33.2]",87.0,Open Play,38.0,Left Foot,93.0,Normal,True,"[{'location': [108.4, 26.7], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.6, 26.3], 'player': {'id': 27566, 'name': 'Cayetano Bartolomé Bonnín Vásquez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.7, 31.2], 'player': {'id': 23950, 'name': 'David García Zubiría'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.2, 34.0], 'player': {'id': 15955, 'name': 'Goran Čaušić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 39.6], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 39.3], 'player': {'id': 7478, 'name': 'Alejandro Berenguer Remiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.8, 47.1], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.8, 33.1], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.7, 49.5], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.5, 42.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [120.0, 27.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",97.0,Goal,"[120.0, 41.1, 1.9]",True
296,3864,89,41,5503.0,Lionel Andrés Messi Cuccittini,"[108.5, 28.6]",87.0,Open Play,38.0,Left Foot,93.0,Normal,,"[{'location': [108.0, 30.3], 'player': {'id': 27566, 'name': 'Cayetano Bartolomé Bonnín Vásquez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 40.2], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 36.2], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 30.4], 'player': {'id': 23950, 'name': 'David García Zubiría'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 45.2], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.5, 35.6], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 26.8], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.7, 40.2], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.5, 44.5], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",96.0,Blocked,"[112.9, 36.2]",True
297,3948,91,31,5503.0,Lionel Andrés Messi Cuccittini,"[107.1, 39.3]",87.0,Open Play,38.0,Left Foot,93.0,Normal,,"[{'location': [112.6, 47.2], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 25.2], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.5, 45.0], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.9, 39.5], 'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.4, 45.4], 'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 40.4], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.8, 38.8], 'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 36.7], 'player': {'id': 27566, 'name': 'Cayetano Bartolomé Bonnín Vásquez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 36.5], 'player': {'id': 23950, 'name': 'David García Zubiría'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",97.0,Goal,"[120.0, 42.3, 1.6]",True
298,361,6,43,5503.0,Lionel Andrés Messi Cuccittini,"[112.9, 49.0]",87.0,Open Play,40.0,Right Foot,93.0,Normal,True,"[{'location': [112.0, 29.1], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 37.1], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 42.4], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 22.4], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.5, 42.2], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.2, 41.5], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",98.0,Off T,"[120.0, 45.3, 0.5]",False
299,772,17,17,5246.0,Luis Alberto Suárez Díaz,"[107.9, 47.3]",87.0,Open Play,40.0,Right Foot,93.0,Normal,,"[{'location': [103.0, 37.2], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.4, 48.2], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 26.5], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.9, 47.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.4, 46.6], 'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 43.5], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",97.0,Goal,"[120.0, 36.9, 0.1]",True
